,Column 1,Column 2,xyz 1,xyz 2,Grouping Time
2717,2,3,"[-0.22899999999999998, -0.7020000000000001, 0.674]","[-0.665, 0.081, 0.743]",1585166801.8843067
2718,0,1,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.102, 0.605, 0.79]",1585166801.8923066
2719,0,2,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.22899999999999998, -0.7020000000000001, 0.674]",1585166801.8923066
2720,0,3,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.665, 0.081, 0.743]",1585166801.8923066
2721,1,2,"[-0.102, 0.605, 0.79]","[-0.22899999999999998, -0.7020000000000001, 0.674]",1585166801.8923066
2722,1,3,"[-0.102, 0.605, 0.79]","[-0.665, 0.081, 0.743]",1585166801.8923066
2723,2,3,"[-0.22899999999999998, -0.7020000000000001, 0.674]","[-0.665, 0.081, 0.743]",1585166801.8923066
2724,0,1,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.102, 0.604, 0.79]",1585166801.9003065
2725,0,2,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.22899999999999998, -0.7020000000000001, 0.674]",1585166801.9003065
2726,0,3,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.665, 0.081, 0.743]",1585166801.9003065
2727,1,2,"[-0.102, 0.604, 0.79]","[-0.22899999999999998, -0.7020000000000001, 0.674]",1585166801.9003065
2728,1,3,"[-0.102, 0.604, 0.79]","[-0.665, 0.081, 0.743]",1585166801.9003065
2729,2,3,"[-0.22899999999999998, -0.7020000000000001, 0.674]","[-0.665, 0.081, 0.743]",1585166801.9003065
2730,0,1,"[0.7829999999999999, 0.179, 0.596]","[-0.102, 0.604, 0.7909999999999999]",1585166801.9083064
2731,0,2,"[0.7829999999999999, 0.179, 0.596]","[-0.22899999999999998, -0.7020000000000001, 0.674]",1585166801.9083064
2732,0,3,"[0.7829999999999999, 0.179, 0.596]","[-0.665, 0.08, 0.743]",1585166801.9083064
2733,1,2,"[-0.102, 0.604, 0.7909999999999999]","[-0.22899999999999998, -0.7020000000000001, 0.674]",1585166801.9083064
2734,1,3,"[-0.102, 0.604, 0.7909999999999999]","[-0.665, 0.08, 0.743]",1585166801.9083064
2735,2,3,"[-0.22899999999999998, -0.7020000000000001, 0.674]","[-0.665, 0.08, 0.743]",1585166801.9083064
2736,0,1,"[0.7829999999999999, 0.179, 0.596]","[-0.10300000000000001, 0.604, 0.79]",1585166801.9163063
2737,0,2,"[0.7829999999999999, 0.179, 0.596]","[-0.22899999999999998, -0.7020000000000001, 0.674]",1585166801.9163063
2738,0,3,"[0.7829999999999999, 0.179, 0.596]","[-0.665, 0.081, 0.743]",1585166801.9163063
2739,1,2,"[-0.10300000000000001, 0.604, 0.79]","[-0.22899999999999998, -0.7020000000000001, 0.674]",1585166801.9163063
2740,1,3,"[-0.10300000000000001, 0.604, 0.79]","[-0.665, 0.081, 0.743]",1585166801.9163063
2741,2,3,"[-0.22899999999999998, -0.7020000000000001, 0.674]","[-0.665, 0.081, 0.743]",1585166801.9163063
2742,0,1,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.10300000000000001, 0.604, 0.79]",1585166801.9243062
2743,0,2,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.22899999999999998, -0.7020000000000001, 0.674]",1585166801.9243062
2744,0,3,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.665, 0.081, 0.743]",1585166801.9243062
2745,1,2,"[-0.10300000000000001, 0.604, 0.79]","[-0.22899999999999998, -0.7020000000000001, 0.674]",1585166801.9243062
2746,1,3,"[-0.10300000000000001, 0.604, 0.79]","[-0.665, 0.081, 0.743]",1585166801.9243062
2747,2,3,"[-0.22899999999999998, -0.7020000000000001, 0.674]","[-0.665, 0.081, 0.743]",1585166801.9243062
2748,0,1,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.10400000000000001, 0.604, 0.79]",1585166801.932306
2749,0,2,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.22899999999999998, -0.7020000000000001, 0.674]",1585166801.932306
2750,0,3,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.664, 0.081, 0.743]",1585166801.932306
2751,1,2,"[-0.10400000000000001, 0.604, 0.79]","[-0.22899999999999998, -0.7020000000000001, 0.674]",1585166801.932306
2752,1,3,"[-0.10400000000000001, 0.604, 0.79]","[-0.664, 0.081, 0.743]",1585166801.932306
2753,2,3,"[-0.22899999999999998, -0.7020000000000001, 0.674]","[-0.664, 0.081, 0.743]",1585166801.932306
2754,0,1,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.105, 0.605, 0.79]",1585166801.940306
2755,0,2,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.23, -0.7020000000000001, 0.674]",1585166801.940306
2756,0,3,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.665, 0.08, 0.742]",1585166801.940306
2757,1,2,"[-0.105, 0.605, 0.79]","[-0.23, -0.7020000000000001, 0.674]",1585166801.940306
2758,1,3,"[-0.105, 0.605, 0.79]","[-0.665, 0.08, 0.742]",1585166801.940306
2759,2,3,"[-0.23, -0.7020000000000001, 0.674]","[-0.665, 0.08, 0.742]",1585166801.940306
2760,0,1,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.106, 0.605, 0.789]",1585166801.9483058
2761,0,2,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.231, -0.7020000000000001, 0.674]",1585166801.9483058
2762,0,3,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.665, 0.081, 0.742]",1585166801.9483058
2763,1,2,"[-0.106, 0.605, 0.789]","[-0.231, -0.7020000000000001, 0.674]",1585166801.9483058
2764,1,3,"[-0.106, 0.605, 0.789]","[-0.665, 0.081, 0.742]",1585166801.9483058
2765,2,3,"[-0.231, -0.7020000000000001, 0.674]","[-0.665, 0.081, 0.742]",1585166801.9483058
2766,0,1,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.106, 0.605, 0.789]",1585166801.9563057
2767,0,2,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.231, -0.7020000000000001, 0.674]",1585166801.9563057
2768,0,3,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.665, 0.081, 0.743]",1585166801.9563057
2769,1,2,"[-0.106, 0.605, 0.789]","[-0.231, -0.7020000000000001, 0.674]",1585166801.9563057
2770,1,3,"[-0.106, 0.605, 0.789]","[-0.665, 0.081, 0.743]",1585166801.9563057
2771,2,3,"[-0.231, -0.7020000000000001, 0.674]","[-0.665, 0.081, 0.743]",1585166801.9563057
2772,0,1,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.106, 0.605, 0.789]",1585166801.9643056
2773,0,2,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.231, -0.7020000000000001, 0.674]",1585166801.9643056
2774,0,3,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.665, 0.08, 0.742]",1585166801.9643056
2775,1,2,"[-0.106, 0.605, 0.789]","[-0.231, -0.7020000000000001, 0.674]",1585166801.9643056
2776,1,3,"[-0.106, 0.605, 0.789]","[-0.665, 0.08, 0.742]",1585166801.9643056
2777,2,3,"[-0.231, -0.7020000000000001, 0.674]","[-0.665, 0.08, 0.742]",1585166801.9643056
2778,0,1,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.106, 0.606, 0.789]",1585166801.9723055
2779,0,2,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.23, -0.7020000000000001, 0.674]",1585166801.9723055
2780,0,3,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.665, 0.08, 0.742]",1585166801.9723055
2781,1,2,"[-0.106, 0.606, 0.789]","[-0.23, -0.7020000000000001, 0.674]",1585166801.9723055
2782,1,3,"[-0.106, 0.606, 0.789]","[-0.665, 0.08, 0.742]",1585166801.9723055
2783,2,3,"[-0.23, -0.7020000000000001, 0.674]","[-0.665, 0.08, 0.742]",1585166801.9723055
2784,0,1,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.106, 0.606, 0.7879999999999999]",1585166801.9803054
2785,0,2,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.22899999999999998, -0.703, 0.674]",1585166801.9803054
2786,0,3,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.665, 0.08, 0.743]",1585166801.9803054
2787,1,2,"[-0.106, 0.606, 0.7879999999999999]","[-0.22899999999999998, -0.703, 0.674]",1585166801.9803054
2788,1,3,"[-0.106, 0.606, 0.7879999999999999]","[-0.665, 0.08, 0.743]",1585166801.9803054
2789,2,3,"[-0.22899999999999998, -0.703, 0.674]","[-0.665, 0.08, 0.743]",1585166801.9803054
2790,0,1,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.107, 0.607, 0.7879999999999999]",1585166801.9883053
2791,0,2,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.228, -0.703, 0.674]",1585166801.9883053
2792,0,3,"[0.7829999999999999, 0.17800000000000002, 0.596]","[-0.665, 0.08, 0.743]",1585166801.9883053
2793,1,2,"[-0.107, 0.607, 0.7879999999999999]","[-0.228, -0.703, 0.674]",1585166801.9883053
2794,1,3,"[-0.107, 0.607, 0.7879999999999999]","[-0.665, 0.08, 0.743]",1585166801.9883053
2795,2,3,"[-0.228, -0.703, 0.674]","[-0.665, 0.08, 0.743]",1585166801.9883053
2796,0,1,"[0.782, 0.17800000000000002, 0.597]","[-0.106, 0.607, 0.787]",1585166801.9963052
2797,0,2,"[0.782, 0.17800000000000002, 0.597]","[-0.228, -0.7040000000000001, 0.6729999999999999]",1585166801.9963052
2798,0,3,"[0.782, 0.17800000000000002, 0.597]","[-0.665, 0.08, 0.743]",1585166801.9963052
2799,1,2,"[-0.106, 0.607, 0.787]","[-0.228, -0.7040000000000001, 0.6729999999999999]",1585166801.9963052
2800,1,3,"[-0.106, 0.607, 0.787]","[-0.665, 0.08, 0.743]",1585166801.9963052
2801,2,3,"[-0.228, -0.7040000000000001, 0.6729999999999999]","[-0.665, 0.08, 0.743]",1585166801.9963052
2802,0,1,"[0.782, 0.17800000000000002, 0.597]","[-0.106, 0.607, 0.787]",1585166802.0043051
2803,0,2,"[0.782, 0.17800000000000002, 0.597]","[-0.22899999999999998, -0.7040000000000001, 0.6729999999999999]",1585166802.0043051
2804,0,3,"[0.782, 0.17800000000000002, 0.597]","[-0.665, 0.08, 0.742]",1585166802.0043051
2805,1,2,"[-0.106, 0.607, 0.787]","[-0.22899999999999998, -0.7040000000000001, 0.6729999999999999]",1585166802.0043051
2806,1,3,"[-0.106, 0.607, 0.787]","[-0.665, 0.08, 0.742]",1585166802.0043051
2807,2,3,"[-0.22899999999999998, -0.7040000000000001, 0.6729999999999999]","[-0.665, 0.08, 0.742]",1585166802.0043051
2808,0,1,"[0.782, 0.17800000000000002, 0.597]","[-0.106, 0.607, 0.787]",1585166802.012305
2809,0,2,"[0.782, 0.17800000000000002, 0.597]","[-0.228, -0.7040000000000001, 0.6729999999999999]",1585166802.012305
2810,0,3,"[0.782, 0.17800000000000002, 0.597]","[-0.665, 0.08, 0.742]",1585166802.012305
2811,1,2,"[-0.106, 0.607, 0.787]","[-0.228, -0.7040000000000001, 0.6729999999999999]",1585166802.012305
2812,1,3,"[-0.106, 0.607, 0.787]","[-0.665, 0.08, 0.742]",1585166802.012305
2813,2,3,"[-0.228, -0.7040000000000001, 0.6729999999999999]","[-0.665, 0.08, 0.742]",1585166802.012305
2814,0,1,"[0.782, 0.17800000000000002, 0.597]","[-0.106, 0.607, 0.787]",1585166802.020305
2815,0,2,"[0.782, 0.17800000000000002, 0.597]","[-0.22699999999999998, -0.7040000000000001, 0.6729999999999999]",1585166802.020305
2816,0,3,"[0.782, 0.17800000000000002, 0.597]","[-0.665, 0.08, 0.742]",1585166802.020305
2817,1,2,"[-0.106, 0.607, 0.787]","[-0.22699999999999998, -0.7040000000000001, 0.6729999999999999]",1585166802.020305
2818,1,3,"[-0.106, 0.607, 0.787]","[-0.665, 0.08, 0.742]",1585166802.020305
2819,2,3,"[-0.22699999999999998, -0.7040000000000001, 0.6729999999999999]","[-0.665, 0.08, 0.742]",1585166802.020305
2820,0,1,"[0.7829999999999999, 0.17800000000000002, 0.597]","[-0.106, 0.607, 0.787]",1585166802.0283048
2821,0,2,"[0.7829999999999999, 0.17800000000000002, 0.597]","[-0.22699999999999998, -0.7040000000000001, 0.6729999999999999]",1585166802.0283048
2822,0,3,"[0.7829999999999999, 0.17800000000000002, 0.597]","[-0.665, 0.08, 0.742]",1585166802.0283048
2823,1,2,"[-0.106, 0.607, 0.787]","[-0.22699999999999998, -0.7040000000000001, 0.6729999999999999]",1585166802.0283048
2824,1,3,"[-0.106, 0.607, 0.787]","[-0.665, 0.08, 0.742]",1585166802.0283048
2825,2,3,"[-0.22699999999999998, -0.7040000000000001, 0.6729999999999999]","[-0.665, 0.08, 0.742]",1585166802.0283048
2826,0,1,"[0.7829999999999999, 0.177, 0.597]","[-0.106, 0.607, 0.787]",1585166802.0363047
2827,0,2,"[0.7829999999999999, 0.177, 0.597]","[-0.226, -0.705, 0.6729999999999999]",1585166802.0363047
2828,0,3,"[0.7829999999999999, 0.177, 0.597]","[-0.665, 0.08, 0.742]",1585166802.0363047
2829,1,2,"[-0.106, 0.607, 0.787]","[-0.226, -0.705, 0.6729999999999999]",1585166802.0363047
2830,1,3,"[-0.106, 0.607, 0.787]","[-0.665, 0.08, 0.742]",1585166802.0363047
2831,2,3,"[-0.226, -0.705, 0.6729999999999999]","[-0.665, 0.08, 0.742]",1585166802.0363047
2832,0,1,"[0.7829999999999999, 0.177, 0.597]","[-0.106, 0.607, 0.787]",1585166802.0443046
2833,0,2,"[0.7829999999999999, 0.177, 0.597]","[-0.226, -0.705, 0.672]",1585166802.0443046
2834,0,3,"[0.7829999999999999, 0.177, 0.597]","[-0.665, 0.08, 0.742]",1585166802.0443046
2835,1,2,"[-0.106, 0.607, 0.787]","[-0.226, -0.705, 0.672]",1585166802.0443046
2836,1,3,"[-0.106, 0.607, 0.787]","[-0.665, 0.08, 0.742]",1585166802.0443046
2837,2,3,"[-0.226, -0.705, 0.672]","[-0.665, 0.08, 0.742]",1585166802.0443046
2838,0,1,"[0.7829999999999999, 0.177, 0.596]","[-0.106, 0.607, 0.787]",1585166802.0523045
2839,0,2,"[0.7829999999999999, 0.177, 0.596]","[-0.226, -0.705, 0.672]",1585166802.0523045
2840,0,3,"[0.7829999999999999, 0.177, 0.596]","[-0.665, 0.08, 0.742]",1585166802.0523045
2841,1,2,"[-0.106, 0.607, 0.787]","[-0.226, -0.705, 0.672]",1585166802.0523045
2842,1,3,"[-0.106, 0.607, 0.787]","[-0.665, 0.08, 0.742]",1585166802.0523045
2843,2,3,"[-0.226, -0.705, 0.672]","[-0.665, 0.08, 0.742]",1585166802.0523045
2844,0,1,"[0.782, 0.17800000000000002, 0.597]","[-0.106, 0.607, 0.7879999999999999]",1585166802.0603044
2845,0,2,"[0.782, 0.17800000000000002, 0.597]","[-0.226, -0.705, 0.672]",1585166802.0603044
2846,0,3,"[0.782, 0.17800000000000002, 0.597]","[-0.665, 0.08, 0.742]",1585166802.0603044
2847,1,2,"[-0.106, 0.607, 0.7879999999999999]","[-0.226, -0.705, 0.672]",1585166802.0603044
2848,1,3,"[-0.106, 0.607, 0.7879999999999999]","[-0.665, 0.08, 0.742]",1585166802.0603044
2849,2,3,"[-0.226, -0.705, 0.672]","[-0.665, 0.08, 0.742]",1585166802.0603044
2850,0,1,"[0.782, 0.177, 0.597]","[-0.107, 0.607, 0.787]",1585166802.0683043
2851,0,2,"[0.782, 0.177, 0.597]","[-0.226, -0.705, 0.672]",1585166802.0683043
2852,0,3,"[0.782, 0.177, 0.597]","[-0.665, 0.08, 0.742]",1585166802.0683043
2853,1,2,"[-0.107, 0.607, 0.787]","[-0.226, -0.705, 0.672]",1585166802.0683043
2854,1,3,"[-0.107, 0.607, 0.787]","[-0.665, 0.08, 0.742]",1585166802.0683043
2855,2,3,"[-0.226, -0.705, 0.672]","[-0.665, 0.08, 0.742]",1585166802.0683043
2856,0,1,"[0.782, 0.177, 0.598]","[-0.10800000000000001, 0.608, 0.787]",1585166802.0763042
2857,0,2,"[0.782, 0.177, 0.598]","[-0.226, -0.705, 0.672]",1585166802.0763042
2858,0,3,"[0.782, 0.177, 0.598]","[-0.665, 0.08, 0.742]",1585166802.0763042
2859,1,2,"[-0.10800000000000001, 0.608, 0.787]","[-0.226, -0.705, 0.672]",1585166802.0763042
2860,1,3,"[-0.10800000000000001, 0.608, 0.787]","[-0.665, 0.08, 0.742]",1585166802.0763042
2861,2,3,"[-0.226, -0.705, 0.672]","[-0.665, 0.08, 0.742]",1585166802.0763042
2862,0,1,"[0.782, 0.177, 0.598]","[-0.10800000000000001, 0.608, 0.7859999999999999]",1585166802.084304
2863,0,2,"[0.782, 0.177, 0.598]","[-0.226, -0.705, 0.672]",1585166802.084304
2864,0,3,"[0.782, 0.177, 0.598]","[-0.665, 0.08, 0.742]",1585166802.084304
2865,1,2,"[-0.10800000000000001, 0.608, 0.7859999999999999]","[-0.226, -0.705, 0.672]",1585166802.084304
2866,1,3,"[-0.10800000000000001, 0.608, 0.7859999999999999]","[-0.665, 0.08, 0.742]",1585166802.084304
2867,2,3,"[-0.226, -0.705, 0.672]","[-0.665, 0.08, 0.742]",1585166802.084304
2868,0,1,"[0.782, 0.177, 0.598]","[-0.10800000000000001, 0.609, 0.7859999999999999]",1585166802.092304
2869,0,2,"[0.782, 0.177, 0.598]","[-0.226, -0.705, 0.672]",1585166802.092304
2870,0,3,"[0.782, 0.177, 0.598]","[-0.665, 0.08, 0.742]",1585166802.092304
2871,1,2,"[-0.10800000000000001, 0.609, 0.7859999999999999]","[-0.226, -0.705, 0.672]",1585166802.092304
2872,1,3,"[-0.10800000000000001, 0.609, 0.7859999999999999]","[-0.665, 0.08, 0.742]",1585166802.092304
2873,2,3,"[-0.226, -0.705, 0.672]","[-0.665, 0.08, 0.742]",1585166802.092304
2874,0,1,"[0.782, 0.177, 0.598]","[-0.109, 0.608, 0.7859999999999999]",1585166802.100304
2875,0,2,"[0.782, 0.177, 0.598]","[-0.226, -0.705, 0.672]",1585166802.100304
2876,0,3,"[0.782, 0.177, 0.598]","[-0.665, 0.08, 0.742]",1585166802.100304
2877,1,2,"[-0.109, 0.608, 0.7859999999999999]","[-0.226, -0.705, 0.672]",1585166802.100304
2878,1,3,"[-0.109, 0.608, 0.7859999999999999]","[-0.665, 0.08, 0.742]",1585166802.100304
2879,2,3,"[-0.226, -0.705, 0.672]","[-0.665, 0.08, 0.742]",1585166802.100304
2880,0,1,"[0.782, 0.177, 0.598]","[-0.109, 0.609, 0.7859999999999999]",1585166802.1083038
2881,0,2,"[0.782, 0.177, 0.598]","[-0.226, -0.705, 0.672]",1585166802.1083038
2882,0,3,"[0.782, 0.177, 0.598]","[-0.665, 0.08, 0.742]",1585166802.1083038
2883,1,2,"[-0.109, 0.609, 0.7859999999999999]","[-0.226, -0.705, 0.672]",1585166802.1083038
2884,1,3,"[-0.109, 0.609, 0.7859999999999999]","[-0.665, 0.08, 0.742]",1585166802.1083038
2885,2,3,"[-0.226, -0.705, 0.672]","[-0.665, 0.08, 0.742]",1585166802.1083038
2886,0,1,"[0.782, 0.177, 0.598]","[-0.10800000000000001, 0.609, 0.7859999999999999]",1585166802.1163037
2887,0,2,"[0.782, 0.177, 0.598]","[-0.226, -0.705, 0.672]",1585166802.1163037
2888,0,3,"[0.782, 0.177, 0.598]","[-0.665, 0.08, 0.742]",1585166802.1163037
2889,1,2,"[-0.10800000000000001, 0.609, 0.7859999999999999]","[-0.226, -0.705, 0.672]",1585166802.1163037
2890,1,3,"[-0.10800000000000001, 0.609, 0.7859999999999999]","[-0.665, 0.08, 0.742]",1585166802.1163037
2891,2,3,"[-0.226, -0.705, 0.672]","[-0.665, 0.08, 0.742]",1585166802.1163037
2892,0,1,"[0.782, 0.177, 0.598]","[-0.10800000000000001, 0.609, 0.7859999999999999]",1585166802.1243036
2893,0,2,"[0.782, 0.177, 0.598]","[-0.226, -0.705, 0.672]",1585166802.1243036
2894,0,3,"[0.782, 0.177, 0.598]","[-0.665, 0.08, 0.742]",1585166802.1243036
2895,1,2,"[-0.10800000000000001, 0.609, 0.7859999999999999]","[-0.226, -0.705, 0.672]",1585166802.1243036
2896,1,3,"[-0.10800000000000001, 0.609, 0.7859999999999999]","[-0.665, 0.08, 0.742]",1585166802.1243036
2897,2,3,"[-0.226, -0.705, 0.672]","[-0.665, 0.08, 0.742]",1585166802.1243036
2898,0,1,"[0.782, 0.177, 0.598]","[-0.10800000000000001, 0.609, 0.7859999999999999]",1585166802.1323035
2899,0,2,"[0.782, 0.177, 0.598]","[-0.226, -0.705, 0.672]",1585166802.1323035
2900,0,3,"[0.782, 0.177, 0.598]","[-0.665, 0.08, 0.742]",1585166802.1323035
2901,1,2,"[-0.10800000000000001, 0.609, 0.7859999999999999]","[-0.226, -0.705, 0.672]",1585166802.1323035
2902,1,3,"[-0.10800000000000001, 0.609, 0.7859999999999999]","[-0.665, 0.08, 0.742]",1585166802.1323035
2903,2,3,"[-0.226, -0.705, 0.672]","[-0.665, 0.08, 0.742]",1585166802.1323035
2904,0,1,"[0.782, 0.177, 0.598]","[-0.10800000000000001, 0.609, 0.7859999999999999]",1585166802.1403034
2905,0,2,"[0.782, 0.177, 0.598]","[-0.226, -0.705, 0.672]",1585166802.1403034
2906,0,3,"[0.782, 0.177, 0.598]","[-0.665, 0.08, 0.742]",1585166802.1403034
2907,1,2,"[-0.10800000000000001, 0.609, 0.7859999999999999]","[-0.226, -0.705, 0.672]",1585166802.1403034
2908,1,3,"[-0.10800000000000001, 0.609, 0.7859999999999999]","[-0.665, 0.08, 0.742]",1585166802.1403034
2909,2,3,"[-0.226, -0.705, 0.672]","[-0.665, 0.08, 0.742]",1585166802.1403034
2910,0,1,"[0.782, 0.17800000000000002, 0.598]","[-0.10800000000000001, 0.609, 0.7859999999999999]",1585166802.1483033
2911,0,2,"[0.782, 0.17800000000000002, 0.598]","[-0.226, -0.705, 0.672]",1585166802.1483033
2912,0,3,"[0.782, 0.17800000000000002, 0.598]","[-0.665, 0.08, 0.742]",1585166802.1483033
2913,1,2,"[-0.10800000000000001, 0.609, 0.7859999999999999]","[-0.226, -0.705, 0.672]",1585166802.1483033
2914,1,3,"[-0.10800000000000001, 0.609, 0.7859999999999999]","[-0.665, 0.08, 0.742]",1585166802.1483033
2915,2,3,"[-0.226, -0.705, 0.672]","[-0.665, 0.08, 0.742]",1585166802.1483033
2916,0,1,"[0.782, 0.17800000000000002, 0.598]","[-0.10800000000000001, 0.609, 0.7859999999999999]",1585166802.1563032
2917,0,2,"[0.782, 0.17800000000000002, 0.598]","[-0.226, -0.705, 0.672]",1585166802.1563032
2918,0,3,"[0.782, 0.17800000000000002, 0.598]","[-0.665, 0.08, 0.742]",1585166802.1563032
2919,1,2,"[-0.10800000000000001, 0.609, 0.7859999999999999]","[-0.226, -0.705, 0.672]",1585166802.1563032
2920,1,3,"[-0.10800000000000001, 0.609, 0.7859999999999999]","[-0.665, 0.08, 0.742]",1585166802.1563032
2921,2,3,"[-0.226, -0.705, 0.672]","[-0.665, 0.08, 0.742]",1585166802.1563032
2922,0,1,"[0.782, 0.17800000000000002, 0.598]","[-0.10800000000000001, 0.609, 0.7859999999999999]",1585166802.164303
2923,0,2,"[0.782, 0.17800000000000002, 0.598]","[-0.226, -0.705, 0.672]",1585166802.164303
2924,0,3,"[0.782, 0.17800000000000002, 0.598]","[-0.665, 0.08, 0.742]",1585166802.164303
2925,1,2,"[-0.10800000000000001, 0.609, 0.7859999999999999]","[-0.226, -0.705, 0.672]",1585166802.164303
2926,1,3,"[-0.10800000000000001, 0.609, 0.7859999999999999]","[-0.665, 0.08, 0.742]",1585166802.164303
2927,2,3,"[-0.226, -0.705, 0.672]","[-0.665, 0.08, 0.742]",1585166802.164303
2928,0,1,"[0.782, 0.17800000000000002, 0.598]","[-0.10800000000000001, 0.609, 0.7859999999999999]",1585166802.172303
2929,0,2,"[0.782, 0.17800000000000002, 0.598]","[-0.226, -0.705, 0.672]",1585166802.172303
2930,0,3,"[0.782, 0.17800000000000002, 0.598]","[-0.665, 0.08, 0.742]",1585166802.172303
2931,1,2,"[-0.10800000000000001, 0.609, 0.7859999999999999]","[-0.226, -0.705, 0.672]",1585166802.172303
2932,1,3,"[-0.10800000000000001, 0.609, 0.7859999999999999]","[-0.665, 0.08, 0.742]",1585166802.172303
2933,2,3,"[-0.226, -0.705, 0.672]","[-0.665, 0.08, 0.742]",1585166802.172303
2934,0,1,"[0.782, 0.17800000000000002, 0.598]","[-0.10800000000000001, 0.608, 0.7859999999999999]",1585166802.1803029
2935,0,2,"[0.782, 0.17800000000000002, 0.598]","[-0.226, -0.705, 0.672]",1585166802.1803029
2936,0,3,"[0.782, 0.17800000000000002, 0.598]","[-0.665, 0.08, 0.742]",1585166802.1803029
2937,1,2,"[-0.10800000000000001, 0.608, 0.7859999999999999]","[-0.226, -0.705, 0.672]",1585166802.1803029
